acd_name,openalex_author_id,openalex_work_id,author_position,is_corresponding,_link_key
Dr Philip Tong,A5058283254,W3197198003,middle,False,Dr Philip Tong|W3197198003
Dr Philip Tong,A5058283254,W2562227114,first,False,Dr Philip Tong|W2562227114
Dr Philip Tong,A5058283254,W3089916857,middle,False,Dr Philip Tong|W3089916857
Dr Philip Tong,A5058283254,W4387749962,middle,False,Dr Philip Tong|W4387749962
Dr Philip Tong,A5058283254,W2740492258,first,False,Dr Philip Tong|W2740492258
Dr Philip Tong,A5058283254,W1994171444,first,False,Dr Philip Tong|W1994171444
Dr Philip Tong,A5058283254,W2401807121,first,True,Dr Philip Tong|W2401807121
Dr Philip Tong,A5058283254,W2051481995,first,False,Dr Philip Tong|W2051481995
Dr Philip Tong,A5058283254,W3108292882,middle,False,Dr Philip Tong|W3108292882
Dr Philip Tong,A5058283254,W2416590763,first,True,Dr Philip Tong|W2416590763
Dr Philip Tong,A5058283254,W4312543912,middle,False,Dr Philip Tong|W4312543912
Dr Philip Tong,A5058283254,W19263759,middle,False,Dr Philip Tong|W19263759
Dr Philip Tong,A5058283254,W2217921604,first,False,Dr Philip Tong|W2217921604
Dr Philip Tong,A5058283254,W2252352042,first,False,Dr Philip Tong|W2252352042
Dr Philip Tong,A5058283254,W2801952664,last,True,Dr Philip Tong|W2801952664
Dr Philip Tong,A5058283254,W2938657141,last,False,Dr Philip Tong|W2938657141
Dr Philip Tong,A5058283254,W3113132961,first,False,Dr Philip Tong|W3113132961
Dr Philip Tong,A5058283254,W4402182420,middle,False,Dr Philip Tong|W4402182420
Dr Philip Tong,A5058283254,W4406739666,last,False,Dr Philip Tong|W4406739666
Dr Philip Tong,A5058283254,W4408070392,middle,False,Dr Philip Tong|W4408070392
Dr Philip Tong,A5058283254,W4415483272,last,False,Dr Philip Tong|W4415483272
Dr Philip Tong,A5058283254,W7163125686,last,False,Dr Philip Tong|W7163125686
Dr Philip Tong,A5058283254,W7165792506,last,False,Dr Philip Tong|W7165792506
Dr Philip Tong,A5058283254,W7166059058,middle,False,Dr Philip Tong|W7166059058
Dr Philip Tong,A5058283254,W7166406730,middle,False,Dr Philip Tong|W7166406730
Dr Philippa Ruth Dickison,A5023714138,W3022745640,first,True,Dr Philippa Ruth Dickison|W3022745640
Dr Piyu Parth Naik,A5024236582,W3129596460,first,True,Dr Piyu Parth Naik|W3129596460
Dr Piyu Parth Naik,A5024236582,W3197520275,first,True,Dr Piyu Parth Naik|W3197520275
Dr Piyu Parth Naik,A5024236582,W3189638947,first,False,Dr Piyu Parth Naik|W3189638947
Dr Piyu Parth Naik,A5024236582,W4283219406,first,True,Dr Piyu Parth Naik|W4283219406
Dr Piyu Parth Naik,A5024236582,W3199539021,first,True,Dr Piyu Parth Naik|W3199539021
Dr Piyu Parth Naik,A5024236582,W3111187386,first,True,Dr Piyu Parth Naik|W3111187386
Dr Piyu Parth Naik,A5024236582,W3183817255,first,True,Dr Piyu Parth Naik|W3183817255
Dr Piyu Parth Naik,A5024236582,W3196748919,first,True,Dr Piyu Parth Naik|W3196748919
Dr Piyu Parth Naik,A5024236582,W3192266626,first,True,Dr Piyu Parth Naik|W3192266626
Dr Piyu Parth Naik,A5024236582,W4282837349,first,True,Dr Piyu Parth Naik|W4282837349
Dr Piyu Parth Naik,A5024236582,W4281766371,first,True,Dr Piyu Parth Naik|W4281766371
Dr Piyu Parth Naik,A5024236582,W4200533156,first,True,Dr Piyu Parth Naik|W4200533156
Dr Piyu Parth Naik,A5024236582,W4200363719,first,False,Dr Piyu Parth Naik|W4200363719
Dr Piyu Parth Naik,A5024236582,W4210910519,first,True,Dr Piyu Parth Naik|W4210910519
Dr Piyu Parth Naik,A5024236582,W4281748941,first,True,Dr Piyu Parth Naik|W4281748941
Dr Piyu Parth Naik,A5024236582,W4225486980,first,True,Dr Piyu Parth Naik|W4225486980
Dr Piyu Parth Naik,A5024236582,W4284685985,first,False,Dr Piyu Parth Naik|W4284685985
Dr Piyu Parth Naik,A5024236582,W3208926205,first,True,Dr Piyu Parth Naik|W3208926205
Dr Piyu Parth Naik,A5024236582,W4282920445,first,True,Dr Piyu Parth Naik|W4282920445
Dr Piyu Parth Naik,A5024236582,W4206948244,first,True,Dr Piyu Parth Naik|W4206948244
Dr Piyu Parth Naik,A5024236582,W4224033231,first,True,Dr Piyu Parth Naik|W4224033231
Dr Piyu Parth Naik,A5024236582,W4295993538,first,True,Dr Piyu Parth Naik|W4295993538
Dr Piyu Parth Naik,A5024236582,W3210528617,first,True,Dr Piyu Parth Naik|W3210528617
Dr Piyu Parth Naik,A5024236582,W3216558382,first,True,Dr Piyu Parth Naik|W3216558382
Dr Piyu Parth Naik,A5024236582,W4283710056,first,True,Dr Piyu Parth Naik|W4283710056
Dr Piyu Parth Naik,A5024236582,W3110205144,first,True,Dr Piyu Parth Naik|W3110205144
Dr Piyu Parth Naik,A5024236582,W3121295091,first,True,Dr Piyu Parth Naik|W3121295091
Dr Piyu Parth Naik,A5024236582,W3135916334,first,True,Dr Piyu Parth Naik|W3135916334
Dr Piyu Parth Naik,A5024236582,W3167826726,first,True,Dr Piyu Parth Naik|W3167826726
Dr Piyu Parth Naik,A5024236582,W3195288355,first,True,Dr Piyu Parth Naik|W3195288355
Dr Piyu Parth Naik,A5024236582,W4200422543,last,False,Dr Piyu Parth Naik|W4200422543
Dr Piyu Parth Naik,A5024236582,W4206974463,first,True,Dr Piyu Parth Naik|W4206974463
Dr Piyu Parth Naik,A5024236582,W4220696390,first,True,Dr Piyu Parth Naik|W4220696390
Dr Piyu Parth Naik,A5024236582,W4327916308,first,True,Dr Piyu Parth Naik|W4327916308
Dr Pooja  Sharma,A5102883825,W3010311971,middle,False,Dr Pooja  Sharma|W3010311971
Dr Pooja  Sharma,A5102883825,W2900292386,middle,False,Dr Pooja  Sharma|W2900292386
Dr Pooja  Sharma,A5102883825,W3155180002,first,False,Dr Pooja  Sharma|W3155180002
Dr Pooja  Sharma,A5102883825,W3086247457,middle,False,Dr Pooja  Sharma|W3086247457
Dr Pooja  Sharma,A5102883825,W4213166846,first,False,Dr Pooja  Sharma|W4213166846
Dr Pooja  Sharma,A5102883825,W4405718840,last,False,Dr Pooja  Sharma|W4405718840
Dr Pooja  Sharma,A5102883825,W4391598028,middle,False,Dr Pooja  Sharma|W4391598028
Dr Pooja  Sharma,A5102883825,W4407787600,last,False,Dr Pooja  Sharma|W4407787600
Dr Pooja  Sharma,A5102883825,W4408017900,last,False,Dr Pooja  Sharma|W4408017900
Dr Pooja  Sharma,A5102883825,W4409496224,last,False,Dr Pooja  Sharma|W4409496224
Dr Pooja  Sharma,A5102883825,W4408401585,last,False,Dr Pooja  Sharma|W4408401585
Dr Pooja  Sharma,A5102883825,W2117604353,middle,False,Dr Pooja  Sharma|W2117604353
Dr Pooja  Sharma,A5102883825,W3133716063,middle,False,Dr Pooja  Sharma|W3133716063
Dr Pooja  Sharma,A5102883825,W2902340037,middle,False,Dr Pooja  Sharma|W2902340037
Dr Pooja  Sharma,A5102883825,W4387000161,first,False,Dr Pooja  Sharma|W4387000161
Dr Pooja  Sharma,A5102883825,W4413456780,last,False,Dr Pooja  Sharma|W4413456780
Dr Pooja  Sharma,A5102883825,W4411949307,last,False,Dr Pooja  Sharma|W4411949307
Dr Pooja  Sharma,A5102883825,W4408017913,last,False,Dr Pooja  Sharma|W4408017913
Dr Pooja  Sharma,A5102883825,W4408401990,last,False,Dr Pooja  Sharma|W4408401990
Dr Pooja  Sharma,A5102883825,W4409536636,last,False,Dr Pooja  Sharma|W4409536636
Dr Pooja  Sharma,A5102883825,W4411949118,last,False,Dr Pooja  Sharma|W4411949118
Dr Pooja  Sharma,A5102883825,W4406499790,last,False,Dr Pooja  Sharma|W4406499790
Dr Pooja  Sharma,A5102883825,W4409496303,last,False,Dr Pooja  Sharma|W4409496303
Dr Pooja  Sharma,A5102883825,W4409495363,last,False,Dr Pooja  Sharma|W4409495363
Dr Pooja  Sharma,A5102883825,W4405709565,last,False,Dr Pooja  Sharma|W4405709565
Dr Pooja  Sharma,A5102883825,W4406525004,last,False,Dr Pooja  Sharma|W4406525004
Dr Pooja  Sharma,A5102883825,W4411949982,last,False,Dr Pooja  Sharma|W4411949982
Dr Pooja  Sharma,A5102883825,W4394869478,middle,False,Dr Pooja  Sharma|W4394869478
Dr Pooja  Sharma,A5102883825,W4413096938,middle,False,Dr Pooja  Sharma|W4413096938
Dr Pooja  Sharma,A5102883825,W2607396828,first,False,Dr Pooja  Sharma|W2607396828
Dr Pooja  Sharma,A5102883825,W1969150942,last,False,Dr Pooja  Sharma|W1969150942
Dr Pooja  Sharma,A5102883825,W4408402261,last,False,Dr Pooja  Sharma|W4408402261
Dr Pooja  Sharma,A5102883825,W4409536809,last,False,Dr Pooja  Sharma|W4409536809
Dr Pooja  Sharma,A5102883825,W4405709642,last,False,Dr Pooja  Sharma|W4405709642
Dr Pooja  Sharma,A5102883825,W4407317198,last,False,Dr Pooja  Sharma|W4407317198
Dr Pooja  Sharma,A5102883825,W4408717236,last,False,Dr Pooja  Sharma|W4408717236
Dr Pooja  Sharma,A5102883825,W4400582294,last,False,Dr Pooja  Sharma|W4400582294
Dr Pooja  Sharma,A5102883825,W4402813072,middle,False,Dr Pooja  Sharma|W4402813072
Dr Pooja  Sharma,A5102883825,W4404592764,last,False,Dr Pooja  Sharma|W4404592764
Dr Pooja  Sharma,A5102883825,W2623807037,first,False,Dr Pooja  Sharma|W2623807037
Dr Pooja  Sharma,A5102883825,W1563313172,first,False,Dr Pooja  Sharma|W1563313172
Dr Pooja  Sharma,A5102883825,W643015172,first,False,Dr Pooja  Sharma|W643015172
Dr Pooja  Sharma,A5102883825,W1996056911,middle,False,Dr Pooja  Sharma|W1996056911
Dr Pooja  Sharma,A5102883825,W2768507812,first,False,Dr Pooja  Sharma|W2768507812
Dr Pooja  Sharma,A5102883825,W4206008973,first,False,Dr Pooja  Sharma|W4206008973
Dr Pooja  Sharma,A5102883825,W4408566378,last,False,Dr Pooja  Sharma|W4408566378
Dr Pooja  Sharma,A5102883825,W4409642164,last,False,Dr Pooja  Sharma|W4409642164
Dr Pooja  Sharma,A5102883825,W4413823166,last,False,Dr Pooja  Sharma|W4413823166
Dr Pooja  Sharma,A5102883825,W2725705856,first,False,Dr Pooja  Sharma|W2725705856
Dr Pooja  Sharma,A5102883825,W3125735989,middle,False,Dr Pooja  Sharma|W3125735989
Dr Pooja  Sharma,A5102883825,W4389080785,middle,False,Dr Pooja  Sharma|W4389080785
Dr Pooja  Sharma,A5102883825,W4409496100,last,False,Dr Pooja  Sharma|W4409496100
Dr Pooja  Sharma,A5102883825,W4409496341,last,False,Dr Pooja  Sharma|W4409496341
Dr Pooja  Sharma,A5102883825,W4409495430,last,False,Dr Pooja  Sharma|W4409495430
Dr Pooja  Sharma,A5102883825,W4411948915,last,False,Dr Pooja  Sharma|W4411948915
Dr Pooja  Sharma,A5102883825,W4391393868,middle,False,Dr Pooja  Sharma|W4391393868
Dr Pooja  Sharma,A5102883825,W4404032830,last,False,Dr Pooja  Sharma|W4404032830
Dr Pooja  Sharma,A5102883825,W4411949979,last,False,Dr Pooja  Sharma|W4411949979
Dr Pooja  Sharma,A5102883825,W4412445801,middle,False,Dr Pooja  Sharma|W4412445801
Dr Pooja  Sharma,A5102883825,W4413340579,middle,False,Dr Pooja  Sharma|W4413340579
Dr Pooja  Sharma,A5102883825,W2184985604,last,False,Dr Pooja  Sharma|W2184985604
Dr Pooja  Sharma,A5102883825,W2741912632,last,False,Dr Pooja  Sharma|W2741912632
Dr Pooja  Sharma,A5102883825,W4378191470,first,True,Dr Pooja  Sharma|W4378191470
Dr Pooja  Sharma,A5102883825,W2756590951,middle,False,Dr Pooja  Sharma|W2756590951
Dr Pooja  Sharma,A5102883825,W3116334020,first,False,Dr Pooja  Sharma|W3116334020
Dr Pooja  Sharma,A5102883825,W4409561272,last,False,Dr Pooja  Sharma|W4409561272
Dr Pooja  Sharma,A5102883825,W4211057146,middle,False,Dr Pooja  Sharma|W4211057146
Dr Pooja  Sharma,A5102883825,W3121894879,first,False,Dr Pooja  Sharma|W3121894879
Dr Pooja  Sharma,A5102883825,W2793161935,middle,False,Dr Pooja  Sharma|W2793161935
Dr Pooja  Sharma,A5102883825,W3048734552,first,False,Dr Pooja  Sharma|W3048734552
Dr Pooja  Sharma,A5102883825,W3169415642,first,False,Dr Pooja  Sharma|W3169415642
Dr Pooja  Sharma,A5102883825,W4390988885,middle,False,Dr Pooja  Sharma|W4390988885
Dr Pooja  Sharma,A5102883825,W4405495127,last,False,Dr Pooja  Sharma|W4405495127
Dr Pooja  Sharma,A5102883825,W4406263743,last,False,Dr Pooja  Sharma|W4406263743
Dr Pooja  Sharma,A5102883825,W4406657755,last,False,Dr Pooja  Sharma|W4406657755
Dr Pooja  Sharma,A5102883825,W4408402253,last,False,Dr Pooja  Sharma|W4408402253
Dr Pooja  Sharma,A5102883825,W2287625374,first,False,Dr Pooja  Sharma|W2287625374
Dr Pooja  Sharma,A5102883825,W2993461191,first,False,Dr Pooja  Sharma|W2993461191
Dr Pooja  Sharma,A5102883825,W3131572539,first,False,Dr Pooja  Sharma|W3131572539
Dr Pooja  Sharma,A5102883825,W2622629346,first,False,Dr Pooja  Sharma|W2622629346
Dr Pooja  Sharma,A5102883825,W3097895945,first,True,Dr Pooja  Sharma|W3097895945
Dr Pooja  Sharma,A5102883825,W1908516474,middle,False,Dr Pooja  Sharma|W1908516474
Dr Pooja  Sharma,A5102883825,W2483204862,last,False,Dr Pooja  Sharma|W2483204862
Dr Pooja  Sharma,A5102883825,W2794773283,first,False,Dr Pooja  Sharma|W2794773283
Dr Pooja  Sharma,A5102883825,W2884745348,last,False,Dr Pooja  Sharma|W2884745348
Dr Pooja  Sharma,A5102883825,W2886907986,first,False,Dr Pooja  Sharma|W2886907986
Dr Pooja  Sharma,A5102883825,W2894636863,middle,False,Dr Pooja  Sharma|W2894636863
Dr Pooja  Sharma,A5102883825,W2987264236,first,False,Dr Pooja  Sharma|W2987264236
Dr Pooja  Sharma,A5102883825,W3000298660,first,True,Dr Pooja  Sharma|W3000298660
Dr Pooja  Sharma,A5102883825,W3007939394,middle,False,Dr Pooja  Sharma|W3007939394
Dr Pooja  Sharma,A5102883825,W3013622599,middle,False,Dr Pooja  Sharma|W3013622599
Dr Pooja  Sharma,A5102883825,W3112715650,first,True,Dr Pooja  Sharma|W3112715650
Dr Pooja  Sharma,A5102883825,W3173754571,middle,False,Dr Pooja  Sharma|W3173754571
Dr Pooja  Sharma,A5102883825,W3206210408,first,False,Dr Pooja  Sharma|W3206210408
Dr Pooja  Sharma,A5102883825,W4392213580,middle,False,Dr Pooja  Sharma|W4392213580
Dr Pooja  Sharma,A5102883825,W3007644337,last,False,Dr Pooja  Sharma|W3007644337
Dr Pooja  Sharma,A5102883825,W2115886717,first,True,Dr Pooja  Sharma|W2115886717
Dr Pooja  Sharma,A5102883825,W4406666291,middle,False,Dr Pooja  Sharma|W4406666291
Dr Pooja  Sharma,A5102883825,W2460160029,last,False,Dr Pooja  Sharma|W2460160029
Dr Pooja  Sharma,A5102883825,W1565138929,middle,False,Dr Pooja  Sharma|W1565138929
Dr Pooja  Sharma,A5102883825,W1888528803,middle,False,Dr Pooja  Sharma|W1888528803
Dr Pooja  Sharma,A5102883825,W2188095691,middle,False,Dr Pooja  Sharma|W2188095691
Dr Pooja  Sharma,A5102883825,W2509214218,first,False,Dr Pooja  Sharma|W2509214218
Dr Pooja  Sharma,A5102883825,W2546977074,first,True,Dr Pooja  Sharma|W2546977074
Dr Pooja  Sharma,A5102883825,W2622192049,first,False,Dr Pooja  Sharma|W2622192049
Dr Pooja  Sharma,A5102883825,W279823103,last,False,Dr Pooja  Sharma|W279823103
Dr Pooja  Sharma,A5102883825,W2802775425,middle,False,Dr Pooja  Sharma|W2802775425
Dr Pooja  Sharma,A5102883825,W2905339241,middle,False,Dr Pooja  Sharma|W2905339241
Dr Pooja  Sharma,A5102883825,W2969625222,middle,False,Dr Pooja  Sharma|W2969625222
Dr Pooja  Sharma,A5102883825,W2978274159,last,False,Dr Pooja  Sharma|W2978274159
Dr Pooja  Sharma,A5102883825,W2994498192,first,False,Dr Pooja  Sharma|W2994498192
Dr Pooja  Sharma,A5102883825,W2996154653,first,False,Dr Pooja  Sharma|W2996154653
Dr Pooja  Sharma,A5102883825,W3006176912,first,False,Dr Pooja  Sharma|W3006176912
Dr Pooja  Sharma,A5102883825,W3006977143,middle,False,Dr Pooja  Sharma|W3006977143
Dr Pooja  Sharma,A5102883825,W3007224418,middle,False,Dr Pooja  Sharma|W3007224418
Dr Pooja  Sharma,A5102883825,W3007658713,middle,False,Dr Pooja  Sharma|W3007658713
Dr Pooja  Sharma,A5102883825,W3007879557,last,False,Dr Pooja  Sharma|W3007879557
Dr Pooja  Sharma,A5102883825,W3008021935,middle,False,Dr Pooja  Sharma|W3008021935
Dr Pooja  Sharma,A5102883825,W3008534281,last,False,Dr Pooja  Sharma|W3008534281
Dr Pooja  Sharma,A5102883825,W3008681369,middle,False,Dr Pooja  Sharma|W3008681369
Dr Pooja  Sharma,A5102883825,W3008805200,middle,False,Dr Pooja  Sharma|W3008805200
Dr Pooja  Sharma,A5102883825,W3015277521,first,False,Dr Pooja  Sharma|W3015277521
Dr Pooja  Sharma,A5102883825,W3112219838,middle,False,Dr Pooja  Sharma|W3112219838
Dr Pooja  Sharma,A5102883825,W3166249632,first,False,Dr Pooja  Sharma|W3166249632
Dr Pooja  Sharma,A5102883825,W3166752602,first,True,Dr Pooja  Sharma|W3166752602
Dr Pooja  Sharma,A5102883825,W3195356395,last,False,Dr Pooja  Sharma|W3195356395
Dr Pooja  Sharma,A5102883825,W4385080412,first,False,Dr Pooja  Sharma|W4385080412
Dr Pooja  Sharma,A5102883825,W4385864011,first,True,Dr Pooja  Sharma|W4385864011
Dr Pooja  Sharma,A5102883825,W4401640460,last,False,Dr Pooja  Sharma|W4401640460
Dr Pooja  Sharma,A5102883825,W4402109718,first,True,Dr Pooja  Sharma|W4402109718
Dr Pooja  Sharma,A5102883825,W4402364771,first,True,Dr Pooja  Sharma|W4402364771
Dr Pooja  Sharma,A5102883825,W4402522391,last,False,Dr Pooja  Sharma|W4402522391
Dr Pooja  Sharma,A5102883825,W4403762833,last,True,Dr Pooja  Sharma|W4403762833
Dr Pooja  Sharma,A5102883825,W4404036021,middle,False,Dr Pooja  Sharma|W4404036021
Dr Pooja  Sharma,A5102883825,W4406145432,first,True,Dr Pooja  Sharma|W4406145432
Dr Pooja  Sharma,A5102883825,W4406219406,middle,False,Dr Pooja  Sharma|W4406219406
Dr Pooja  Sharma,A5102883825,W4406658727,last,False,Dr Pooja  Sharma|W4406658727
Dr Pooja  Sharma,A5102883825,W4409111721,last,False,Dr Pooja  Sharma|W4409111721
Dr Pooja  Sharma,A5102883825,W4409495449,first,False,Dr Pooja  Sharma|W4409495449
Dr Pooja  Sharma,A5102883825,W4409642114,last,False,Dr Pooja  Sharma|W4409642114
Dr Pooja  Sharma,A5102883825,W4411662074,last,False,Dr Pooja  Sharma|W4411662074
Dr Pooja  Sharma,A5102883825,W4412677110,last,False,Dr Pooja  Sharma|W4412677110
Dr Pooja  Sharma,A5102883825,W4412791444,first,False,Dr Pooja  Sharma|W4412791444
Dr Pooja  Sharma,A5102883825,W4413096964,middle,False,Dr Pooja  Sharma|W4413096964
Dr Pooja  Sharma,A5102883825,W4414185583,last,False,Dr Pooja  Sharma|W4414185583
Dr Pooja  Sharma,A5102883825,W4414595677,last,False,Dr Pooja  Sharma|W4414595677
Dr Pooja  Sharma,A5102883825,W4415444342,middle,False,Dr Pooja  Sharma|W4415444342
Dr Pooja  Sharma,A5102883825,W4416161078,first,False,Dr Pooja  Sharma|W4416161078
Dr Pooja  Sharma,A5102883825,W580048005,first,False,Dr Pooja  Sharma|W580048005
Dr Pooja  Sharma,A5102883825,W7155205793,last,False,Dr Pooja  Sharma|W7155205793
Dr Pooja  Sharma,A5102883825,W7162806037,middle,False,Dr Pooja  Sharma|W7162806037
Dr Pooja  Sharma,A5102883825,W7163030251,middle,False,Dr Pooja  Sharma|W7163030251
Dr Pooja  Sharma,A5102883825,W7166679528,first,True,Dr Pooja  Sharma|W7166679528
Dr Pradeep  Kumar,A5100762164,W2572570387,first,True,Dr Pradeep  Kumar|W2572570387
Dr Pradeep  Kumar,A5100762164,W2744967951,middle,True,Dr Pradeep  Kumar|W2744967951
Dr Pradeep  Kumar,A5100762164,W3161516783,middle,False,Dr Pradeep  Kumar|W3161516783
Dr Pradeep  Kumar,A5100762164,W2064456932,middle,False,Dr Pradeep  Kumar|W2064456932
Dr Pradeep  Kumar,A5100762164,W2576901980,middle,True,Dr Pradeep  Kumar|W2576901980
Dr Pradeep  Kumar,A5100762164,W2809948982,middle,True,Dr Pradeep  Kumar|W2809948982
Dr Pradeep  Kumar,A5100762164,W2096298307,middle,False,Dr Pradeep  Kumar|W2096298307
Dr Pradeep  Kumar,A5100762164,W2979067383,middle,True,Dr Pradeep  Kumar|W2979067383
Dr Pradeep  Kumar,A5100762164,W3211505703,middle,False,Dr Pradeep  Kumar|W3211505703
Dr Pradeep  Kumar,A5100762164,W2955440156,last,True,Dr Pradeep  Kumar|W2955440156
Dr Pradeep  Kumar,A5100762164,W3011443919,last,True,Dr Pradeep  Kumar|W3011443919
Dr Pradeep  Kumar,A5100762164,W2898139406,middle,True,Dr Pradeep  Kumar|W2898139406
Dr Pradeep  Kumar,A5100762164,W2913846049,middle,True,Dr Pradeep  Kumar|W2913846049
Dr Pradeep  Kumar,A5100762164,W2791192993,middle,True,Dr Pradeep  Kumar|W2791192993
Dr Pradeep  Kumar,A5100762164,W3143781405,middle,False,Dr Pradeep  Kumar|W3143781405
Dr Pradeep  Kumar,A5100762164,W3121939908,last,True,Dr Pradeep  Kumar|W3121939908
Dr Pradeep  Kumar,A5100762164,W2044536692,middle,False,Dr Pradeep  Kumar|W2044536692
Dr Pradeep  Kumar,A5100762164,W3165739961,middle,False,Dr Pradeep  Kumar|W3165739961
Dr Pradeep  Kumar,A5100762164,W2781711310,middle,True,Dr Pradeep  Kumar|W2781711310
Dr Pradeep  Kumar,A5100762164,W2341959167,middle,False,Dr Pradeep  Kumar|W2341959167
Dr Pradeep  Kumar,A5100762164,W3036976217,last,False,Dr Pradeep  Kumar|W3036976217
Dr Pradeep  Kumar,A5100762164,W3082354048,first,True,Dr Pradeep  Kumar|W3082354048
Dr Pradeep  Kumar,A5100762164,W2773819160,middle,True,Dr Pradeep  Kumar|W2773819160
Dr Pradeep  Kumar,A5100762164,W2020927694,middle,False,Dr Pradeep  Kumar|W2020927694
Dr Pradeep  Kumar,A5100762164,W2583409910,middle,False,Dr Pradeep  Kumar|W2583409910
Dr Pradeep  Kumar,A5100762164,W3176801681,first,True,Dr Pradeep  Kumar|W3176801681
Dr Pradeep  Kumar,A5100762164,W4206982308,last,True,Dr Pradeep  Kumar|W4206982308
Dr Pradeep  Kumar,A5100762164,W4391068841,middle,True,Dr Pradeep  Kumar|W4391068841
Dr Pradeep  Kumar,A5100762164,W3123687955,middle,False,Dr Pradeep  Kumar|W3123687955
Dr Pradeep  Kumar,A5100762164,W3179589935,first,False,Dr Pradeep  Kumar|W3179589935
Dr Pradeep  Kumar,A5100762164,W2947912809,last,True,Dr Pradeep  Kumar|W2947912809
Dr Pradeep  Kumar,A5100762164,W3157510335,last,True,Dr Pradeep  Kumar|W3157510335
Dr Pradeep  Kumar,A5100762164,W4384024945,middle,False,Dr Pradeep  Kumar|W4384024945
Dr Pradeep  Kumar,A5100762164,W2603300152,last,True,Dr Pradeep  Kumar|W2603300152
Dr Pradeep  Kumar,A5100762164,W2753821917,middle,True,Dr Pradeep  Kumar|W2753821917
Dr Pradeep  Kumar,A5100762164,W4200361574,middle,True,Dr Pradeep  Kumar|W4200361574
Dr Pradeep  Kumar,A5100762164,W2989823994,middle,False,Dr Pradeep  Kumar|W2989823994
Dr Pradeep  Kumar,A5100762164,W2734152508,middle,False,Dr Pradeep  Kumar|W2734152508
Dr Pradeep  Kumar,A5100762164,W4281685450,last,True,Dr Pradeep  Kumar|W4281685450
Dr Pradeep  Kumar,A5100762164,W4304187093,first,True,Dr Pradeep  Kumar|W4304187093
Dr Pradeep  Kumar,A5100762164,W3134978037,middle,False,Dr Pradeep  Kumar|W3134978037
Dr Pradeep  Kumar,A5100762164,W4226353834,last,True,Dr Pradeep  Kumar|W4226353834
Dr Pradeep  Kumar,A5100762164,W2345782399,last,False,Dr Pradeep  Kumar|W2345782399
Dr Pradeep  Kumar,A5100762164,W4392283003,middle,False,Dr Pradeep  Kumar|W4392283003
Dr Pradeep  Kumar,A5100762164,W2953934360,middle,False,Dr Pradeep  Kumar|W2953934360
Dr Pradeep  Kumar,A5100762164,W3023653620,first,True,Dr Pradeep  Kumar|W3023653620
Dr Pradeep  Kumar,A5100762164,W4392914815,middle,False,Dr Pradeep  Kumar|W4392914815
Dr Pradeep  Kumar,A5100762164,W3189015749,middle,True,Dr Pradeep  Kumar|W3189015749
Dr Pradeep  Kumar,A5100762164,W3203481094,first,False,Dr Pradeep  Kumar|W3203481094
Dr Pradeep  Kumar,A5100762164,W3217129064,last,True,Dr Pradeep  Kumar|W3217129064
Dr Pradeep  Kumar,A5100762164,W4361274998,middle,False,Dr Pradeep  Kumar|W4361274998
Dr Pradeep  Kumar,A5100762164,W4225336660,first,False,Dr Pradeep  Kumar|W4225336660
Dr Pradeep  Kumar,A5100762164,W4225015806,middle,False,Dr Pradeep  Kumar|W4225015806
Dr Pradeep  Kumar,A5100762164,W3032926423,last,True,Dr Pradeep  Kumar|W3032926423
Dr Pradeep  Kumar,A5100762164,W4393123608,last,True,Dr Pradeep  Kumar|W4393123608
Dr Pradeep  Kumar,A5100762164,W4390985247,middle,False,Dr Pradeep  Kumar|W4390985247
Dr Pradeep  Kumar,A5100762164,W4392982285,middle,False,Dr Pradeep  Kumar|W4392982285
Dr Pradeep  Kumar,A5100762164,W4392982295,middle,False,Dr Pradeep  Kumar|W4392982295
Dr Pradeep  Kumar,A5100762164,W3032555906,middle,False,Dr Pradeep  Kumar|W3032555906
Dr Pradeep  Kumar,A5100762164,W4401905692,last,True,Dr Pradeep  Kumar|W4401905692
Dr Pradeep  Kumar,A5100762164,W4385956933,last,False,Dr Pradeep  Kumar|W4385956933
Dr Pradeep  Kumar,A5100762164,W4396976810,middle,False,Dr Pradeep  Kumar|W4396976810
Dr Pradeep  Kumar,A5100762164,W1616399854,middle,True,Dr Pradeep  Kumar|W1616399854
Dr Pradeep  Kumar,A5100762164,W2315813840,middle,False,Dr Pradeep  Kumar|W2315813840
Dr Pradeep  Kumar,A5100762164,W2624735087,middle,False,Dr Pradeep  Kumar|W2624735087
Dr Pradeep  Kumar,A5100762164,W3011433949,last,False,Dr Pradeep  Kumar|W3011433949
Dr Pradeep  Kumar,A5100762164,W2073652400,middle,False,Dr Pradeep  Kumar|W2073652400
Dr Pradeep  Kumar,A5100762164,W2141685973,middle,False,Dr Pradeep  Kumar|W2141685973
Dr Pradeep  Kumar,A5100762164,W2043258624,first,False,Dr Pradeep  Kumar|W2043258624
Dr Pradeep  Kumar,A5100762164,W2792547107,last,False,Dr Pradeep  Kumar|W2792547107
Dr Pradeep  Kumar,A5100762164,W1411564741,last,False,Dr Pradeep  Kumar|W1411564741
Dr Pradeep  Kumar,A5100762164,W2317109226,middle,False,Dr Pradeep  Kumar|W2317109226
Dr Pradeep  Kumar,A5100762164,W1989842871,middle,False,Dr Pradeep  Kumar|W1989842871
Dr Pradeep  Kumar,A5100762164,W2131671623,last,False,Dr Pradeep  Kumar|W2131671623
